date,time,weekday,os,country,page
2021-10-10,07:00:00,Sunday,Mac,United Kingdom,Detail
2021-10-10,07:00:00,Sunday,Windows,United Kingdom,Landing
2021-10-10,07:00:00,Sunday,Linux,Canada,Landing
2021-10-10,07:00:00,Sunday,Android,United States,Detail
2021-10-10,07:00:00,Sunday,Android,New Zealand,Shopping Cart
2021-10-10,07:00:00,Sunday,Android,Canada,Detail
2021-10-10,07:00:00,Sunday,iOS,Canada,Shopping Cart
2021-10-10,07:00:00,Sunday,Windows,United States,Landing
2021-10-10,07:00:00,Sunday,Mac,United Kingdom,Order completed
2021-10-10,08:00:00,Sunday,Android,New Zealand,Shopping Cart
2021-10-10,08:00:00,Sunday,Windows,United Kingdom,Detail
2021-10-10,08:00:00,Sunday,Mac,Australia,Landing
2021-10-10,08:00:00,Sunday,Windows,United States,Detail
2021-10-10,08:00:00,Sunday,Android,United States,Detail
2021-10-10,08:00:00,Sunday,Mac,United States,Checkout
2021-10-10,08:00:00,Sunday,Android,United States,Landing
2021-10-10,08:00:00,Sunday,Mac,United States,Detail
2021-10-10,08:00:00,Sunday,Linux,Mexico,Detail
2021-10-10,08:00:00,Sunday,Android,United States,Landing
2021-10-10,08:00:00,Sunday,Mac,United States,Shopping Cart
2021-10-10,08:00:00,Sunday,Windows,United Kingdom,Landing
2021-10-10,08:00:00,Sunday,Linux,United Kingdom,Checkout
2021-10-10,08:00:00,Sunday,Windows,Canada,Detail
2021-10-10,08:00:00,Sunday,Android,Russia,Landing
2021-10-10,09:00:00,Sunday,Android,New Zealand,Checkout
2021-10-10,09:00:00,Sunday,Windows,Australia,Checkout
2021-10-10,09:00:00,Sunday,iOS,United States,Detail
2021-10-10,09:00:00,Sunday,Mac,Canada,Detail
2021-10-10,09:00:00,Sunday,Android,United States,Shopping Cart
2021-10-10,09:00:00,Sunday,Mac,New Zealand,Shopping Cart
2021-10-10,09:00:00,Sunday,Windows,New Zealand,Landing
2021-10-10,09:00:00,Sunday,Windows,Russia,Detail
2021-10-10,10:00:00,Sunday,Linux,Russia,Landing
2021-10-10,10:00:00,Sunday,Windows,United States,Landing
2021-10-10,10:00:00,Sunday,Android,United Kingdom,Landing
2021-10-10,10:00:00,Sunday,Android,United Kingdom,Landing
2021-10-10,10:00:00,Sunday,Android,Canada,Shopping Cart
2021-10-10,10:00:00,Sunday,Windows,United States,Shopping Cart
2021-10-10,10:00:00,Sunday,Windows,United Kingdom,Shopping Cart
2021-10-10,10:00:00,Sunday,Windows,Brazil,Detail
2021-10-10,10:00:00,Sunday,Windows,Brazil,Landing
2021-10-10,10:00:00,Sunday,Android,Canada,Landing
2021-10-10,11:00:00,Sunday,Mac,Australia,Landing
2021-10-10,11:00:00,Sunday,iOS,Canada,Landing
2021-10-10,11:00:00,Sunday,Windows,New Zealand,Landing
2021-10-10,11:00:00,Sunday,Windows,Australia,Detail
2021-10-10,11:00:00,Sunday,Android,Canada,Checkout
2021-10-10,11:00:00,Sunday,Android,New Zealand,Landing
2021-10-10,11:00:00,Sunday,Windows,Canada,Detail
2021-10-10,11:00:00,Sunday,Windows,United States,Landing
2021-10-10,11:00:00,Sunday,Android,United Kingdom,Landing
2021-10-10,11:00:00,Sunday,Mac,United States,Detail
2021-10-10,11:00:00,Sunday,Windows,Brazil,Shopping Cart
2021-10-10,11:00:00,Sunday,Windows,United States,Landing
2021-10-10,11:00:00,Sunday,Mac,Canada,Checkout
2021-10-10,11:00:00,Sunday,Windows,Canada,Detail
2021-10-10,12:00:00,Sunday,Windows,Russia,Checkout
2021-10-10,12:00:00,Sunday,Windows,Canada,Checkout
2021-10-10,12:00:00,Sunday,Windows,United States,Landing
2021-10-10,12:00:00,Sunday,Windows,New Zealand,Detail
2021-10-10,12:00:00,Sunday,Windows,United States,Checkout
2021-10-10,12:00:00,Sunday,Mac,Canada,Shopping Cart
2021-10-10,12:00:00,Sunday,iOS,United States,Detail
2021-10-10,12:00:00,Sunday,Windows,Australia,Checkout
2021-10-10,12:00:00,Sunday,Windows,United Kingdom,Order completed
2021-10-10,12:00:00,Sunday,iOS,Canada,Landing
2021-10-10,12:00:00,Sunday,Windows,United States,Landing
2021-10-10,13:00:00,Sunday,Android,United Kingdom,Landing
2021-10-10,13:00:00,Sunday,Windows,Canada,Checkout
2021-10-10,13:00:00,Sunday,Linux,Canada,Landing
2021-10-10,13:00:00,Sunday,Windows,United States,Checkout
2021-10-10,13:00:00,Sunday,Windows,United States,Landing
2021-10-10,13:00:00,Sunday,Mac,United States,Landing
2021-10-10,13:00:00,Sunday,Android,United States,Shopping Cart
2021-10-10,14:00:00,Sunday,Mac,United States,Landing
2021-10-10,14:00:00,Sunday,Android,United States,Detail
2021-10-10,14:00:00,Sunday,Mac,United Kingdom,Landing
2021-10-10,14:00:00,Sunday,Android,United States,Landing
2021-10-10,14:00:00,Sunday,Android,United Kingdom,Landing
2021-10-10,14:00:00,Sunday,Mac,United States,Landing
2021-10-10,14:00:00,Sunday,Windows,Canada,Landing
2021-10-10,14:00:00,Sunday,Windows,Australia,Landing
2021-10-10,14:00:00,Sunday,Mac,Australia,Landing
2021-10-10,14:00:00,Sunday,Windows,United States,Landing
2021-10-10,14:00:00,Sunday,Windows,Canada,Landing
2021-10-10,14:00:00,Sunday,Android,United States,Detail
2021-10-10,14:00:00,Sunday,Android,United States,Detail
2021-10-10,14:00:00,Sunday,iOS,United Kingdom,Landing
2021-10-10,14:00:00,Sunday,Windows,New Zealand,Shopping Cart
2021-10-10,15:00:00,Sunday,Mac,Canada,Landing
2021-10-10,15:00:00,Sunday,Mac,Australia,Landing
2021-10-10,15:00:00,Sunday,Android,Brazil,Detail
2021-10-10,15:00:00,Sunday,Android,Australia,Checkout
2021-10-10,15:00:00,Sunday,iOS,Canada,Shopping Cart
2021-10-10,15:00:00,Sunday,iOS,United States,Landing
2021-10-10,15:00:00,Sunday,Windows,United States,Landing
2021-10-10,15:00:00,Sunday,Windows,Canada,Landing
2021-10-10,15:00:00,Sunday,Mac,United States,Shopping Cart
2021-10-10,15:00:00,Sunday,Linux,Canada,Shopping Cart
2021-10-10,15:00:00,Sunday,iOS,United Kingdom,Shopping Cart
2021-10-10,15:00:00,Sunday,Android,New Zealand,Order completed
2021-10-10,15:00:00,Sunday,Android,United States,Landing
2021-10-10,15:00:00,Sunday,Android,United States,Shopping Cart
2021-10-10,15:00:00,Sunday,iOS,Germany,Landing
2021-10-10,15:00:00,Sunday,Mac,Australia,Detail
2021-10-10,15:00:00,Sunday,Mac,New Zealand,Detail
2021-10-10,15:00:00,Sunday,Windows,United States,Landing
2021-10-10,15:00:00,Sunday,Windows,New Zealand,Checkout
2021-10-10,15:00:00,Sunday,Mac,United States,Detail
2021-10-10,15:00:00,Sunday,Mac,United States,Detail
2021-10-10,15:00:00,Sunday,Android,Brazil,Shopping Cart
2021-10-10,16:00:00,Sunday,Mac,New Zealand,Landing
2021-10-10,16:00:00,Sunday,Windows,United States,Checkout
2021-10-10,16:00:00,Sunday,Mac,Australia,Landing
2021-10-10,16:00:00,Sunday,Windows,United Kingdom,Shopping Cart
2021-10-10,16:00:00,Sunday,Mac,United States,Checkout
2021-10-10,16:00:00,Sunday,Mac,Australia,Detail
2021-10-10,16:00:00,Sunday,Windows,Canada,Detail
2021-10-10,16:00:00,Sunday,Windows,United States,Landing
2021-10-10,16:00:00,Sunday,Windows,United States,Landing
2021-10-10,16:00:00,Sunday,Windows,United Kingdom,Landing
2021-10-10,16:00:00,Sunday,Mac,United Kingdom,Detail
2021-10-10,16:00:00,Sunday,Android,United States,Landing
2021-10-10,16:00:00,Sunday,Windows,Canada,Shopping Cart
2021-10-10,16:00:00,Sunday,Android,Canada,Landing
2021-10-10,16:00:00,Sunday,Android,New Zealand,Shopping Cart
2021-10-10,17:00:00,Sunday,Android,United States,Landing
2021-10-10,17:00:00,Sunday,Windows,Canada,Checkout
2021-10-10,17:00:00,Sunday,Android,Canada,Shopping Cart
2021-10-10,17:00:00,Sunday,Windows,United States,Shopping Cart
2021-10-10,17:00:00,Sunday,Mac,Canada,Landing
2021-10-10,17:00:00,Sunday,iOS,United States,Landing
2021-10-10,17:00:00,Sunday,Windows,United States,Landing
2021-10-10,17:00:00,Sunday,Android,United States,Shopping Cart
2021-10-10,17:00:00,Sunday,Mac,Russia,Shopping Cart
2021-10-10,17:00:00,Sunday,iOS,United States,Checkout
2021-10-10,17:00:00,Sunday,Android,United States,Landing
2021-10-10,17:00:00,Sunday,Windows,United States,Detail
2021-10-10,17:00:00,Sunday,iOS,Canada,Order completed
2021-10-10,17:00:00,Sunday,Windows,Australia,Order completed
2021-10-10,17:00:00,Sunday,Mac,United States,Shopping Cart
2021-10-10,17:00:00,Sunday,Windows,United States,Detail
2021-10-10,17:00:00,Sunday,Windows,United States,Order completed
2021-10-10,17:00:00,Sunday,iOS,United States,Landing
2021-10-10,17:00:00,Sunday,Android,United States,Checkout
2021-10-10,17:00:00,Sunday,Mac,United Kingdom,Order completed
2021-10-10,17:00:00,Sunday,Mac,New Zealand,Landing
2021-10-10,17:00:00,Sunday,iOS,Australia,Detail
2021-10-10,17:00:00,Sunday,Windows,United States,Landing
2021-10-10,17:00:00,Sunday,Mac,Brazil,Detail
2021-10-10,17:00:00,Sunday,Windows,Canada,Detail
2021-10-10,17:00:00,Sunday,iOS,United States,Order completed
2021-10-10,18:00:00,Sunday,Linux,United States,Landing
2021-10-10,18:00:00,Sunday,Windows,Australia,Landing
2021-10-10,18:00:00,Sunday,Android,United States,Checkout
2021-10-10,18:00:00,Sunday,Mac,Canada,Landing
2021-10-10,18:00:00,Sunday,Windows,United States,Landing
2021-10-10,18:00:00,Sunday,Linux,Russia,Detail
2021-10-10,18:00:00,Sunday,Android,Brazil,Landing
2021-10-10,18:00:00,Sunday,Windows,Australia,Detail
2021-10-10,18:00:00,Sunday,Windows,Germany,Detail
2021-10-10,18:00:00,Sunday,Windows,United States,Landing
2021-10-10,18:00:00,Sunday,Mac,United Kingdom,Checkout
2021-10-10,18:00:00,Sunday,iOS,Germany,Checkout
2021-10-10,18:00:00,Sunday,Windows,Canada,Landing
2021-10-10,18:00:00,Sunday,Android,United States,Detail
2021-10-10,18:00:00,Sunday,iOS,Canada,Checkout
2021-10-10,18:00:00,Sunday,Windows,United States,Detail
2021-10-10,18:00:00,Sunday,Windows,Brazil,Landing
2021-10-10,18:00:00,Sunday,Windows,United Kingdom,Landing
2021-10-10,18:00:00,Sunday,Android,Canada,Order completed
2021-10-10,18:00:00,Sunday,Mac,Canada,Landing
2021-10-10,19:00:00,Sunday,Android,New Zealand,Landing
2021-10-10,19:00:00,Sunday,Android,United States,Detail
2021-10-10,19:00:00,Sunday,Windows,United States,Shopping Cart
2021-10-10,19:00:00,Sunday,Windows,Russia,Landing
2021-10-10,19:00:00,Sunday,Mac,United States,Shopping Cart
2021-10-10,19:00:00,Sunday,Windows,United States,Checkout
2021-10-10,19:00:00,Sunday,Mac,Australia,Landing
2021-10-10,19:00:00,Sunday,Android,Australia,Checkout
2021-10-10,19:00:00,Sunday,iOS,United States,Landing
2021-10-10,19:00:00,Sunday,Android,New Zealand,Detail
2021-10-10,19:00:00,Sunday,Android,Australia,Landing
2021-10-10,19:00:00,Sunday,Mac,United Kingdom,Landing
2021-10-10,19:00:00,Sunday,Android,New Zealand,Landing
2021-10-10,19:00:00,Sunday,Mac,Canada,Order completed
2021-10-10,19:00:00,Sunday,Windows,United Kingdom,Order completed
2021-10-10,19:00:00,Sunday,Mac,United States,Detail
2021-10-10,19:00:00,Sunday,Windows,Brazil,Detail
2021-10-10,19:00:00,Sunday,Windows,United Kingdom,Checkout
2021-10-10,19:00:00,Sunday,Mac,United States,Landing
2021-10-10,19:00:00,Sunday,Android,Canada,Landing
2021-10-10,20:00:00,Sunday,Linux,United States,Detail
2021-10-10,20:00:00,Sunday,Windows,Canada,Shopping Cart
2021-10-10,20:00:00,Sunday,Android,United Kingdom,Landing
2021-10-10,20:00:00,Sunday,Android,Australia,Shopping Cart
2021-10-10,20:00:00,Sunday,Windows,United Kingdom,Shopping Cart
2021-10-10,20:00:00,Sunday,Linux,Australia,Detail
2021-10-10,20:00:00,Sunday,Windows,Canada,Checkout
2021-10-10,20:00:00,Sunday,Mac,United Kingdom,Landing
2021-10-10,20:00:00,Sunday,Windows,United States,Shopping Cart
2021-10-10,20:00:00,Sunday,Mac,Canada,Detail
2021-10-10,20:00:00,Sunday,Linux,United Kingdom,Shopping Cart
2021-10-10,20:00:00,Sunday,Linux,United States,Landing
2021-10-10,20:00:00,Sunday,Mac,United States,Landing
2021-10-10,20:00:00,Sunday,Android,United Kingdom,Detail
2021-10-10,20:00:00,Sunday,Android,Canada,Checkout
2021-10-10,20:00:00,Sunday,Mac,Australia,Order completed
2021-10-10,20:00:00,Sunday,iOS,United States,Landing
2021-10-10,20:00:00,Sunday,Windows,New Zealand,Landing
2021-10-10,20:00:00,Sunday,Windows,Canada,Landing
2021-10-10,20:00:00,Sunday,Android,United Kingdom,Landing
2021-10-10,21:00:00,Sunday,Android,United States,Checkout
2021-10-10,21:00:00,Sunday,Mac,Canada,Order completed
2021-10-10,21:00:00,Sunday,Android,Canada,Detail
2021-10-10,21:00:00,Sunday,Mac,Australia,Shopping Cart
2021-10-10,21:00:00,Sunday,Android,Australia,Landing
2021-10-10,22:00:00,Sunday,Windows,Brazil,Detail
2021-10-10,22:00:00,Sunday,Mac,United States,Landing
2021-10-10,22:00:00,Sunday,Windows,United States,Order completed
2021-10-10,22:00:00,Sunday,Mac,United States,Detail
2021-10-10,22:00:00,Sunday,Android,United Kingdom,Landing
2021-10-10,22:00:00,Sunday,Mac,Australia,Landing
2021-10-10,22:00:00,Sunday,Mac,United States,Landing
2021-10-10,22:00:00,Sunday,Android,Brazil,Landing
2021-10-10,22:00:00,Sunday,Windows,United States,Landing
2021-10-10,22:00:00,Sunday,Windows,Canada,Landing
2021-10-10,23:00:00,Sunday,Mac,Germany,Landing
2021-10-10,23:00:00,Sunday,Mac,United States,Detail
2021-10-10,23:00:00,Sunday,Mac,United Kingdom,Landing
2021-10-10,23:00:00,Sunday,Android,United States,Detail
2021-10-10,23:00:00,Sunday,Windows,United States,Detail
2021-10-10,23:00:00,Sunday,Windows,United States,Detail
2021-10-10,23:00:00,Sunday,Windows,Australia,Landing
2021-10-10,23:00:00,Sunday,Mac,United States,Checkout
2021-10-11,00:00:00,Monday,Windows,Mexico,Landing
2021-10-11,00:00:00,Monday,Mac,Canada,Landing
2021-10-11,00:00:00,Monday,Android,United States,Detail
2021-10-11,00:00:00,Monday,Windows,United Kingdom,Detail
2021-10-11,00:00:00,Monday,Mac,United States,Detail
2021-10-11,00:00:00,Monday,Windows,United States,Landing
2021-10-11,00:00:00,Monday,Linux,Canada,Shopping Cart
2021-10-11,00:00:00,Monday,Windows,United States,Checkout
2021-10-11,00:00:00,Monday,Windows,Canada,Landing
2021-10-11,00:00:00,Monday,iOS,Australia,Shopping Cart
2021-10-11,00:00:00,Monday,Windows,Australia,Detail
2021-10-11,00:00:00,Monday,Android,Australia,Landing
2021-10-11,01:00:00,Monday,Windows,United Kingdom,Landing
2021-10-11,01:00:00,Monday,Mac,United Kingdom,Checkout
2021-10-11,01:00:00,Monday,Android,United States,Landing
2021-10-11,01:00:00,Monday,Android,Canada,Detail
2021-10-11,01:00:00,Monday,Linux,Russia,Detail
2021-10-11,01:00:00,Monday,Windows,United States,Shopping Cart
2021-10-11,01:00:00,Monday,Windows,Canada,Landing
2021-10-11,01:00:00,Monday,Android,Canada,Detail
2021-10-11,01:00:00,Monday,Android,United Kingdom,Detail
2021-10-11,01:00:00,Monday,Windows,United States,Detail
2021-10-11,01:00:00,Monday,Windows,United Kingdom,Landing
2021-10-11,01:00:00,Monday,Windows,United States,Landing
2021-10-11,02:00:00,Monday,Windows,New Zealand,Landing
2021-10-11,02:00:00,Monday,Windows,New Zealand,Landing
2021-10-11,02:00:00,Monday,Mac,New Zealand,Landing
2021-10-11,02:00:00,Monday,Android,United States,Detail
2021-10-11,02:00:00,Monday,iOS,United States,Landing
2021-10-11,02:00:00,Monday,Android,Australia,Landing
2021-10-11,02:00:00,Monday,Android,United States,Landing
2021-10-11,02:00:00,Monday,Windows,United States,Order completed
2021-10-11,02:00:00,Monday,Windows,Australia,Shopping Cart
2021-10-11,02:00:00,Monday,Mac,United States,Checkout
2021-10-11,02:00:00,Monday,Mac,United States,Landing
2021-10-11,03:00:00,Monday,iOS,United Kingdom,Detail
2021-10-11,03:00:00,Monday,iOS,United States,Landing
2021-10-11,03:00:00,Monday,Android,United States,Checkout
2021-10-11,03:00:00,Monday,Linux,United States,Checkout
2021-10-11,03:00:00,Monday,Android,Canada,Landing
2021-10-11,03:00:00,Monday,Linux,Canada,Detail
2021-10-11,03:00:00,Monday,Android,Australia,Detail
2021-10-11,03:00:00,Monday,iOS,Brazil,Landing
2021-10-11,03:00:00,Monday,Windows,Canada,Landing
2021-10-11,03:00:00,Monday,Android,Canada,Detail
2021-10-11,03:00:00,Monday,Windows,United States,Checkout
2021-10-11,03:00:00,Monday,Windows,Canada,Order completed
2021-10-11,04:00:00,Monday,Windows,United States,Landing
2021-10-11,04:00:00,Monday,Mac,Australia,Landing
2021-10-11,04:00:00,Monday,Android,Brazil,Landing
2021-10-11,04:00:00,Monday,Android,United Kingdom,Shopping Cart
2021-10-11,04:00:00,Monday,Android,United Kingdom,Landing
2021-10-11,04:00:00,Monday,Mac,Canada,Shopping Cart
2021-10-11,04:00:00,Monday,Android,United Kingdom,Detail
2021-10-11,04:00:00,Monday,Android,Canada,Order completed
2021-10-11,05:00:00,Monday,Windows,United States,Detail
2021-10-11,05:00:00,Monday,Mac,United States,Order completed
2021-10-11,05:00:00,Monday,Android,Canada,Landing
2021-10-11,05:00:00,Monday,Windows,United Kingdom,Checkout
2021-10-11,05:00:00,Monday,Android,United States,Landing
2021-10-11,05:00:00,Monday,iOS,Canada,Landing
2021-10-11,05:00:00,Monday,Windows,United States,Order completed
2021-10-11,05:00:00,Monday,Android,Canada,Landing
2021-10-11,05:00:00,Monday,Windows,New Zealand,Landing
2021-10-11,05:00:00,Monday,Linux,Australia,Order completed
2021-10-11,05:00:00,Monday,Windows,United Kingdom,Landing
2021-10-11,05:00:00,Monday,Windows,New Zealand,Landing
2021-10-11,05:00:00,Monday,Windows,Mexico,Landing
2021-10-11,06:00:00,Monday,Android,United States,Checkout
2021-10-11,06:00:00,Monday,Android,United States,Detail
2021-10-11,06:00:00,Monday,Mac,United States,Landing
2021-10-11,06:00:00,Monday,Windows,Australia,Detail
2021-10-11,06:00:00,Monday,Linux,United States,Detail
2021-10-11,06:00:00,Monday,Android,Australia,Detail
2021-10-11,06:00:00,Monday,Windows,United States,Landing
2021-10-11,06:00:00,Monday,Android,Australia,Detail
2021-10-11,06:00:00,Monday,Windows,United States,Landing
2021-10-11,06:00:00,Monday,Android,United Kingdom,Detail
2021-10-11,07:00:00,Monday,Windows,United Kingdom,Landing
2021-10-11,07:00:00,Monday,Windows,Canada,Detail
2021-10-11,07:00:00,Monday,Android,New Zealand,Detail
2021-10-11,07:00:00,Monday,Android,United States,Checkout
2021-10-11,07:00:00,Monday,iOS,United States,Shopping Cart
2021-10-11,07:00:00,Monday,Windows,Australia,Checkout
2021-10-11,07:00:00,Monday,Linux,Australia,Landing
2021-10-11,07:00:00,Monday,Mac,United States,Landing
2021-10-11,07:00:00,Monday,Android,United States,Detail
2021-10-11,08:00:00,Monday,Windows,Canada,Checkout
2021-10-11,08:00:00,Monday,iOS,New Zealand,Checkout
2021-10-11,08:00:00,Monday,Android,United States,Landing
2021-10-11,08:00:00,Monday,Windows,Australia,Shopping Cart
2021-10-11,08:00:00,Monday,Windows,Australia,Detail
2021-10-11,08:00:00,Monday,iOS,United States,Landing
2021-10-11,08:00:00,Monday,iOS,United States,Landing
2021-10-11,08:00:00,Monday,Android,Australia,Checkout
2021-10-11,09:00:00,Monday,Android,United States,Shopping Cart
2021-10-11,09:00:00,Monday,Windows,Australia,Landing
2021-10-11,09:00:00,Monday,Windows,United States,Checkout
2021-10-11,09:00:00,Monday,Android,United States,Landing
2021-10-11,09:00:00,Monday,Windows,United States,Shopping Cart
2021-10-11,09:00:00,Monday,Android,United States,Detail
2021-10-11,09:00:00,Monday,Mac,United States,Order completed
2021-10-11,09:00:00,Monday,Windows,Canada,Detail
2021-10-11,09:00:00,Monday,Android,United States,Landing
2021-10-11,09:00:00,Monday,Windows,United States,Detail
2021-10-11,09:00:00,Monday,Windows,Canada,Checkout
2021-10-11,09:00:00,Monday,iOS,Canada,Order completed
2021-10-11,10:00:00,Monday,Mac,Brazil,Checkout
2021-10-11,10:00:00,Monday,Android,Canada,Detail
2021-10-11,10:00:00,Monday,Windows,United States,Landing
2021-10-11,10:00:00,Monday,Windows,United States,Landing
2021-10-11,10:00:00,Monday,iOS,United States,Landing
2021-10-11,10:00:00,Monday,Windows,United States,Detail
2021-10-11,10:00:00,Monday,Windows,Canada,Shopping Cart
2021-10-11,10:00:00,Monday,Android,United Kingdom,Shopping Cart
2021-10-11,10:00:00,Monday,Android,United Kingdom,Detail
2021-10-11,10:00:00,Monday,Windows,Canada,Checkout
2021-10-11,10:00:00,Monday,Mac,Australia,Order completed
2021-10-11,10:00:00,Monday,Mac,Canada,Landing
2021-10-11,10:00:00,Monday,Windows,Canada,Landing
2021-10-11,10:00:00,Monday,iOS,United Kingdom,Shopping Cart
2021-10-11,11:00:00,Monday,iOS,Canada,Checkout
2021-10-11,11:00:00,Monday,Android,Canada,Landing
2021-10-11,11:00:00,Monday,Windows,Brazil,Detail
2021-10-11,11:00:00,Monday,Windows,United States,Detail
2021-10-11,11:00:00,Monday,Mac,United Kingdom,Landing
2021-10-11,11:00:00,Monday,Windows,New Zealand,Checkout
